customer_id,product_id,basket_id,loyalty,household_type,age_band,department,brand,commodity,store,transaction_date,price,days_since_first
22844,13877191,70335,Promiscuous,"Single male",19-24,Grocery,national,"Salad dressing",374,"2019-03-19 00:00:00",2.39,18
22844,10342101,70335,Promiscuous,"Single male",19-24,Grocery,private,"Snack nuts",374,"2019-03-19 00:00:00",5.39,18
22844,1098869,70335,Promiscuous,"Single male",19-24,Pharmaceutical,national,"Stationery/school supplies",374,"2019-03-19 00:00:00",3.99,18
22844,12301784,70335,Promiscuous,"Single male",19-24,Pharmaceutical,national,"Cold and flu",374,"2019-03-19 00:00:00",4.99,18
22844,9925656,70335,Promiscuous,"Single male",19-24,Deli,private,Cheese,374,"2019-03-19 00:00:00",14.99,18
22844,9245106,70335,Promiscuous,"Single male",19-24,Meat,national,Beef,374,"2019-03-19 00:00:00",3.66,18
22844,863529,70335,Promiscuous,"Single male",19-24,Meat,national,"Breakfast sausage/sandwiches",374,"2019-03-19 00:00:00",2.79,18
22844,903800,70335,Promiscuous,"Single male",19-24,Produce,national,Berries,374,"2019-03-19 00:00:00",7.98,18
22844,1034222,70335,Promiscuous,"Single male",19-24,Pastry,private,Snacks,374,"2019-03-19 00:00:00",1.99,18
22844,8205218,70335,Promiscuous,"Single male",19-24,Meat,national,"Hot dogs",374,"2019-03-19 00:00:00",1.25,18
22844,903800,70335,Promiscuous,"Single male",19-24,Produce,national,Berries,374,"2019-03-19 00:00:00",7.98,18
22844,9677102,70335,Promiscuous,"Single male",19-24,Nutrition,national,"Non-dairy beverages",374,"2019-03-19 00:00:00",3.99,18
22844,989824,70335,Promiscuous,"Single male",19-24,Produce,national,Onions,374,"2019-03-19 00:00:00",4.42,18
22844,904997,70335,Promiscuous,"Single male",19-24,Seafood,private,Seafood-frozen,374,"2019-03-19 00:00:00",6.99,18
22844,8160430,70335,Promiscuous,"Single male",19-24,Produce,private,"Organic fruit/vegetables",374,"2019-03-19 00:00:00",2,18
22848,838186,70153,Promiscuous,"Single male",25-34,Grocery,national,"Baked sweet goods",374,"2017-03-19 00:00:00",3.99,0
22848,1126899,70153,Promiscuous,"Single male",25-34,Grocery,private,"Fluid milk products",374,"2017-03-19 00:00:00",2.79,0
22848,6395936,70153,Promiscuous,"Single male",25-34,Grocery,national,"Soft drinks",374,"2017-03-19 00:00:00",3.19,0
22848,10285144,70153,Promiscuous,"Single male",25-34,Pharmaceutical,national,Candy,374,"2017-03-19 00:00:00",2,0
22848,1002261,70153,Promiscuous,"Single male",25-34,Grocery,national,"Frozen breakfast foods",374,"2017-03-19 00:00:00",2,0
22848,860975,70153,Promiscuous,"Single male",25-34,Grocery,private,"Refrigerated juices/drinks",374,"2017-03-19 00:00:00",1.67,0
22848,999104,70153,Promiscuous,"Single male",25-34,Grocery,national,"Refrigerated juices/drinks",374,"2017-03-19 00:00:00",2.69,0
22848,830568,70153,Promiscuous,"Single male",25-34,Grocery,national,"Dog foods",374,"2017-03-19 00:00:00",0.79,0
22848,976335,70153,Promiscuous,"Single male",25-34,Grocery,national,"Salad dressing",374,"2017-03-19 00:00:00",2,0
22848,1102067,70153,Promiscuous,"Single male",25-34,Grocery,national,Cereal,374,"2017-03-19 00:00:00",3.1,0
22848,1052729,70153,Promiscuous,"Single male",25-34,Deli,national,Chicken/poultry,374,"2017-03-19 00:00:00",3.96,0
22848,1040807,70153,Promiscuous,"Single male",25-34,Deli,national,Cheese,374,"2017-03-19 00:00:00",3,0
22848,1102928,70153,Promiscuous,"Single male",25-34,Deli,national,"Deli meats",374,"2017-03-19 00:00:00",1.62,0
22848,906771,70153,Promiscuous,"Single male",25-34,Pharmaceutical,national,Vitamins,374,"2017-03-19 00:00:00",5.99,0
22848,10285106,70153,Promiscuous,"Single male",25-34,Pharmaceutical,national,Candy,374,"2017-03-19 00:00:00",1,0
22848,1067820,70153,Promiscuous,"Single male",25-34,Pastry,private,Bread,374,"2017-03-19 00:00:00",3.38,0
22850,845208,70404,Promiscuous,"Single male",19-24,Produce,private,Onions,374,"2020-03-19 00:00:00",2.49,0
22850,833648,70404,Promiscuous,"Single male",19-24,Grocery,private,"Soft drinks",374,"2020-03-19 00:00:00",1.79,0
22850,1037863,70404,Promiscuous,"Single male",19-24,Produce,national,"Vegetables - all others",374,"2020-03-19 00:00:00",0.6,0
22850,933835,70404,Promiscuous,"Single male",19-24,Deli,national,"Deli meats",374,"2020-03-19 00:00:00",5.04,0
22850,9445671,70404,Promiscuous,"Single male",19-24,Grocery,national,"Crackers/misc bkd fd",374,"2020-03-19 00:00:00",2,0
22850,17903021,70404,Promiscuous,"Single male",19-24,Pharmaceutical,national,Valentine,374,"2020-03-19 00:00:00",1.79,0
22850,1095645,70404,Promiscuous,"Single male",19-24,Grocery,national,"Frozen pizza",374,"2020-03-19 00:00:00",4,0
22850,825208,70404,Promiscuous,"Single male",19-24,Grocery,private,"Baked bread/buns/rolls",374,"2020-03-19 00:00:00",2.5,0
22850,943513,70404,Promiscuous,"Single male",19-24,Pharmaceutical,national,Candy,374,"2020-03-19 00:00:00",1,0
22850,1026944,70404,Promiscuous,"Single male",19-24,Pastry,private,Rolls,374,"2020-03-19 00:00:00",1.89,0
22850,10457520,70404,Promiscuous,"Single male",19-24,Grocery,national,Soup,374,"2020-03-19 00:00:00",4,0
22850,882830,70404,Promiscuous,"Single male",19-24,Grocery,national,"Warehouse snacks",374,"2020-03-19 00:00:00",1.19,0
22850,842470,70404,Promiscuous,"Single male",19-24,Grocery,national,"Food wraps/bags",374,"2020-03-19 00:00:00",2.89,0
22850,17901020,70404,Promiscuous,"Single male",19-24,Grocery,national,"Baked bread/buns/rolls",374,"2020-03-19 00:00:00",1.99,0
22850,829852,70404,Promiscuous,"Single male",19-24,Grocery,private,Cheese,374,"2020-03-19 00:00:00",2,0
22850,899184,70404,Promiscuous,"Single male",19-24,Meat,national,"Hot dogs",374,"2020-03-19 00:00:00",2.99,0
22850,8293447,70404,Promiscuous,"Single male",19-24,Meat,private,"Lunch meat",374,"2020-03-19 00:00:00",2.5,0
22850,1100177,70404,Promiscuous,"Single male",19-24,Nutrition,national,Baking,374,"2020-03-19 00:00:00",2.99,0
22850,880150,70404,Promiscuous,"Single male",19-24,Meat,national,Beef,374,"2020-03-19 00:00:00",2.57,0
22850,13095350,70404,Promiscuous,"Single male",19-24,Nutrition,national,Refrigerated,374,"2020-03-19 00:00:00",3.49,0
22850,1120928,70404,Promiscuous,"Single male",19-24,Meat,national,"Breakfast sausage/sandwiches",374,"2020-03-19 00:00:00",2.5,0
22850,903325,70404,Promiscuous,"Single male",19-24,Produce,national,Broccoli/cauliflower,374,"2020-03-19 00:00:00",1.99,0
22850,9832070,70404,Promiscuous,"Single male",19-24,Produce,national,Salad,374,"2020-03-19 00:00:00",2.5,0
22850,854261,70404,Promiscuous,"Single male",19-24,Pastry,national,Bread,374,"2020-03-19 00:00:00",3,0
22850,964329,70404,Promiscuous,"Single male",19-24,Deli,national,Cheese,374,"2020-03-19 00:00:00",3.99,0
22850,960551,70404,Promiscuous,"Single male",19-24,Nutrition,national,Juice,374,"2020-03-19 00:00:00",2,0
22850,932462,70404,Promiscuous,"Single male",19-24,Pharmaceutical,national,Cigarettes,374,"2020-03-19 00:00:00",6.32,0
22850,1058185,70404,Promiscuous,"Single male",19-24,Seafood,private,Seafood-frozen,374,"2020-03-19 00:00:00",3.99,0
22850,1058185,70404,Promiscuous,"Single male",19-24,Seafood,private,Seafood-frozen,374,"2020-03-19 00:00:00",3.99,0
22851,1112598,70250,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Baking needs",374,"2018-03-19 00:00:00",4.47,84
22851,979733,70250,Promiscuous,"2 adults with kids",45-54,Grocery,private,Spices,374,"2018-03-19 00:00:00",2.47,84
22851,980666,70250,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Pasta sauce",374,"2018-03-19 00:00:00",2,84
22851,1109370,70250,Promiscuous,"2 adults with kids",45-54,Meat,national,"Lunch meat",374,"2018-03-19 00:00:00",1.99,84
22851,7463176,70250,Promiscuous,"2 adults with kids",45-54,Floral,national,"Floral plants",374,"2018-03-19 00:00:00",5.99,84
22851,873203,70250,Promiscuous,"2 adults with kids",45-54,Grocery,private,Cheese,374,"2018-03-19 00:00:00",1.67,84
22851,833025,70250,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Milk by-products",374,"2018-03-19 00:00:00",1.16,84
22851,1065593,70250,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Bath tissues",374,"2018-03-19 00:00:00",4.6,84
22851,15452681,70250,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Pasta sauce",374,"2018-03-19 00:00:00",2.29,84
22851,8160319,70250,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,Candy,374,"2018-03-19 00:00:00",0.34,84
22851,16223278,70250,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Air care",374,"2018-03-19 00:00:00",1.49,84
22851,1074524,70250,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Soft drinks",374,"2018-03-19 00:00:00",1,84
22851,13189991,70250,Promiscuous,"2 adults with kids",45-54,Seafood,private,Seafood-frozen,374,"2018-03-19 00:00:00",3.99,84
22851,6602729,70250,Promiscuous,"2 adults with kids",45-54,Meat,national,Turkey,374,"2018-03-19 00:00:00",9.98,84
22851,861445,70250,Promiscuous,"2 adults with kids",45-54,Deli,private,Chicken/poultry,374,"2018-03-19 00:00:00",1.69,84
22851,9833298,70250,Promiscuous,"2 adults with kids",45-54,Produce,national,Processed,374,"2018-03-19 00:00:00",1.99,84
22851,12729288,70250,Promiscuous,"2 adults with kids",45-54,Meat,national,"Lunch meat",374,"2018-03-19 00:00:00",1.67,84
22851,1111035,70250,Promiscuous,"2 adults with kids",45-54,Meat,national,Pork,374,"2018-03-19 00:00:00",9.44,84
22851,999270,70250,Promiscuous,"2 adults with kids",45-54,Meat,national,Bacon,374,"2018-03-19 00:00:00",3.99,84
22851,986912,70250,Promiscuous,"2 adults with kids",45-54,Deli,national,"Prepared food",374,"2018-03-19 00:00:00",4.85,84
22851,7410035,70250,Promiscuous,"2 adults with kids",45-54,Nutrition,national,Frozen,374,"2018-03-19 00:00:00",2.99,84
22851,1027330,70250,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,Soap,374,"2018-03-19 00:00:00",3.79,84
22851,1097602,70250,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Christmas  seasonal",374,"2018-03-19 00:00:00",1.99,84
22851,8249383,70250,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,Analgesics,374,"2018-03-19 00:00:00",4.29,84
22851,5592694,70250,Promiscuous,"2 adults with kids",45-54,Pastry,private,Pies,374,"2018-03-19 00:00:00",4.99,84
22855,1071939,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,private,Cheese,374,"2018-03-19 00:00:00",0.88,56
22855,1137694,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,private,Cheese,374,"2018-03-19 00:00:00",4.99,56
22855,995876,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Frozen bread/dough",374,"2018-03-19 00:00:00",2,56
22855,1110793,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,private,"Canned beans",374,"2018-03-19 00:00:00",0.8,56
22855,9188792,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Water - carbonated/flavoured drinks",374,"2018-03-19 00:00:00",3,56
22855,1082311,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,national,Soup,374,"2018-03-19 00:00:00",1.89,56
22855,941307,70226,Promiscuous,"2 adults with no kids",19-24,Produce,national,Salad,374,"2018-03-19 00:00:00",2.5,56
22855,995916,70226,Promiscuous,"2 adults with no kids",19-24,Meat,national,"Hot dogs",374,"2018-03-19 00:00:00",2.99,56
22855,849559,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Warehouse snacks",374,"2018-03-19 00:00:00",1.79,56
22855,15596764,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Frozen breakfast foods",374,"2018-03-19 00:00:00",2.49,56
22855,1041259,70226,Promiscuous,"2 adults with no kids",19-24,Produce,national,Herbs,374,"2018-03-19 00:00:00",0.25,56
22855,6463367,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Canned juices",374,"2018-03-19 00:00:00",1.88,56
22855,883418,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Frozen meat",374,"2018-03-19 00:00:00",2,56
22855,852572,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Peanut butter/jelly/jams",374,"2018-03-19 00:00:00",3,56
22855,874058,70226,Promiscuous,"2 adults with no kids",19-24,Grocery,private,"Dry noodles/pasta",374,"2018-03-19 00:00:00",0.52,56
22855,1006303,70226,Promiscuous,"2 adults with no kids",19-24,Nutrition,national,Snacks,374,"2018-03-19 00:00:00",1.39,56
22855,993233,70226,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,"Stationery/school supplies",374,"2018-03-19 00:00:00",1.99,56
22855,8358621,70226,Promiscuous,"2 adults with no kids",19-24,Meat,national,Beef,374,"2018-03-19 00:00:00",9.78,56
22855,880741,70226,Promiscuous,"2 adults with no kids",19-24,Produce,national,Apples,374,"2018-03-19 00:00:00",3.49,56
22855,1028816,70226,Promiscuous,"2 adults with no kids",19-24,Produce,national,"Tropical fruit",374,"2018-03-19 00:00:00",2,56
22855,896613,70226,Promiscuous,"2 adults with no kids",19-24,Meat,national,Chicken,374,"2018-03-19 00:00:00",5.22,56
22855,1020682,70226,Promiscuous,"2 adults with no kids",19-24,Meat,private,Miscellaneous,374,"2018-03-19 00:00:00",0.99,56
22855,1055425,70226,Promiscuous,"2 adults with no kids",19-24,Meat,national,Beef,374,"2018-03-19 00:00:00",4.99,56
22855,1135476,70226,Promiscuous,"2 adults with no kids",19-24,Produce,national,Berries,374,"2018-03-19 00:00:00",2.5,56
22855,1082185,70226,Promiscuous,"2 adults with no kids",19-24,Produce,national,"Tropical fruit",374,"2018-03-19 00:00:00",0.47,56
22855,15596126,70226,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,Candy,374,"2018-03-19 00:00:00",5.97,56
22855,15660094,70226,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,Candy,374,"2018-03-19 00:00:00",4.5,56
22855,7409824,70226,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,Candy,374,"2018-03-19 00:00:00",1.69,56
22855,15629834,70226,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,Candy,374,"2018-03-19 00:00:00",3.49,56
22855,1034222,70226,Promiscuous,"2 adults with no kids",19-24,Pastry,private,Snacks,374,"2018-03-19 00:00:00",1.99,56
22855,1043766,70226,Promiscuous,"2 adults with no kids",19-24,Seafood,national,Seafood-misc,374,"2018-03-19 00:00:00",1.59,56
22855,1043766,70226,Promiscuous,"2 adults with no kids",19-24,Seafood,national,Seafood-misc,374,"2018-03-19 00:00:00",1.59,56
22855,1027068,72684,Promiscuous,"2 adults with no kids",19-24,Grocery,national,Cereal,374,"2017-04-19 00:00:00",2,86
22855,962206,72684,Promiscuous,"2 adults with no kids",19-24,Grocery,private,"Dry noodles/pasta",374,"2017-04-19 00:00:00",1,86
22855,10204446,72684,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,Deodorants,374,"2017-04-19 00:00:00",3.69,86
22855,1128271,72684,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,"Oral hygiene products",374,"2017-04-19 00:00:00",2.34,86
22855,871188,72684,Promiscuous,"2 adults with no kids",19-24,Grocery,national,Cereal,374,"2017-04-19 00:00:00",3.09,86
22855,1002178,72684,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Crackers/misc bkd fd",374,"2017-04-19 00:00:00",3.29,86
22855,12525302,72684,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,"Greeting cards/party supplies",374,"2017-04-19 00:00:00",4.29,86
22855,1022226,72684,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,"Hair care products",374,"2017-04-19 00:00:00",7.99,86
22855,917816,72684,Promiscuous,"2 adults with no kids",19-24,Meat,national,Beef,374,"2017-04-19 00:00:00",4.91,86
22855,7409907,72684,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Bag snacks",374,"2017-04-19 00:00:00",3.39,86
22855,1055425,72684,Promiscuous,"2 adults with no kids",19-24,Meat,national,Beef,374,"2017-04-19 00:00:00",4.99,86
22855,912468,72684,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Dry beans/vegetables/potato/rice",374,"2017-04-19 00:00:00",3.59,86
22855,830887,72684,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Canned juices",374,"2017-04-19 00:00:00",1.85,86
22855,1138292,72684,Promiscuous,"2 adults with no kids",19-24,Grocery,private,"Soft drinks",374,"2017-04-19 00:00:00",3.33,86
22855,840361,72684,Promiscuous,"2 adults with no kids",19-24,Grocery,private,Eggs,374,"2017-04-19 00:00:00",0.79,86
22855,1074392,72684,Promiscuous,"2 adults with no kids",19-24,Nutrition,national,"Prepared food",374,"2017-04-19 00:00:00",1.99,86
22855,9836106,72684,Promiscuous,"2 adults with no kids",19-24,Meat,national,Beef,374,"2017-04-19 00:00:00",3.77,86
22855,880150,72684,Promiscuous,"2 adults with no kids",19-24,Meat,national,Beef,374,"2017-04-19 00:00:00",3.08,86
22855,917816,72684,Promiscuous,"2 adults with no kids",19-24,Meat,national,Beef,374,"2017-04-19 00:00:00",4.91,86
22855,841138,72684,Promiscuous,"2 adults with no kids",19-24,Pastry,private,Bread,374,"2017-04-19 00:00:00",0.89,86
22855,1043301,72684,Promiscuous,"2 adults with no kids",19-24,Produce,national,Onions,374,"2017-04-19 00:00:00",0.7,86
22855,1043301,72684,Promiscuous,"2 adults with no kids",19-24,Produce,national,Onions,374,"2017-04-19 00:00:00",0.7,86
22855,912129,72684,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,Candy,374,"2017-04-19 00:00:00",0.99,86
22855,894236,72684,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,Newspaper,374,"2017-04-19 00:00:00",0.5,86
22855,986394,72684,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,Candy,374,"2017-04-19 00:00:00",1.19,86
22855,1011457,72684,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,"Greeting cards/party supplies",374,"2017-04-19 00:00:00",4.29,86
22855,841138,72684,Promiscuous,"2 adults with no kids",19-24,Pastry,private,Bread,374,"2017-04-19 00:00:00",0.89,86
22856,847241,72783,Promiscuous,"2 adults with no kids",19-24,Grocery,national,"Water - carbonated/flavoured drinks",374,"2018-04-19 00:00:00",2.99,111
22856,1098161,72783,Promiscuous,"2 adults with no kids",19-24,Grocery,private,Soup,374,"2018-04-19 00:00:00",1.98,111
22856,825343,72783,Promiscuous,"2 adults with no kids",19-24,Meat,national,Beef,374,"2018-04-19 00:00:00",5.95,111
22856,844179,72783,Promiscuous,"2 adults with no kids",19-24,Meat,national,Beef,374,"2018-04-19 00:00:00",3.5,111
22856,7025033,72783,Promiscuous,"2 adults with no kids",19-24,Nutrition,national,"Non edible products",374,"2018-04-19 00:00:00",3.99,111
22856,933356,72783,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,"Infant care products",374,"2018-04-19 00:00:00",2.29,111
22856,15595879,72783,Promiscuous,"2 adults with no kids",19-24,Nutrition,national,Cereal/breakfast,374,"2018-04-19 00:00:00",11.37,111
22856,1058997,72783,Promiscuous,"2 adults with no kids",19-24,Grocery,private,"Fluid milk products",374,"2018-04-19 00:00:00",3.5,111
22856,865528,72783,Promiscuous,"2 adults with no kids",19-24,Meat,national,Bacon,374,"2018-04-19 00:00:00",3.99,111
22856,948086,72783,Promiscuous,"2 adults with no kids",19-24,Produce,national,Salad,374,"2018-04-19 00:00:00",2.99,111
22856,1130858,72783,Promiscuous,"2 adults with no kids",19-24,Meat,national,"Breakfast sausage/sandwiches",374,"2018-04-19 00:00:00",3,111
22856,1062002,72783,Promiscuous,"2 adults with no kids",19-24,Produce,national,Apples,374,"2018-04-19 00:00:00",2.55,111
22856,1042907,72783,Promiscuous,"2 adults with no kids",19-24,Meat,private,Bacon,374,"2018-04-19 00:00:00",5,111
22856,1025805,72783,Promiscuous,"2 adults with no kids",19-24,Nutrition,national,Refrigerated,374,"2018-04-19 00:00:00",0.69,111
22856,857503,72783,Promiscuous,"2 adults with no kids",19-24,Produce,private,Carrots,374,"2018-04-19 00:00:00",2.99,111
22856,1026118,72783,Promiscuous,"2 adults with no kids",19-24,Produce,national,Tomatoes,374,"2018-04-19 00:00:00",1.44,111
22856,848029,72783,Promiscuous,"2 adults with no kids",19-24,Meat,national,Beef,374,"2018-04-19 00:00:00",16.86,111
22856,941180,72783,Promiscuous,"2 adults with no kids",19-24,Produce,national,Citrus,374,"2018-04-19 00:00:00",1,111
22856,948086,72783,Promiscuous,"2 adults with no kids",19-24,Produce,national,Salad,374,"2018-04-19 00:00:00",2.99,111
22856,838554,72783,Promiscuous,"2 adults with no kids",19-24,Produce,national,Potatoes,374,"2018-04-19 00:00:00",3.49,111
22856,1039156,72783,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,Newspaper,374,"2018-04-19 00:00:00",0.99,111
22856,889836,72783,Promiscuous,"2 adults with no kids",19-24,Pharmaceutical,national,Deodorants,374,"2018-04-19 00:00:00",2.59,111
22856,6442429,72783,Promiscuous,"2 adults with no kids",19-24,Pastry,national,Cakes,374,"2018-04-19 00:00:00",5.99,111
22862,1112493,72922,Promiscuous,"1 adult with kids",19-24,Grocery,national,Cookies,374,"2019-04-19 00:00:00",4.99,79
22862,1034189,72922,Promiscuous,"1 adult with kids",19-24,Pharmaceutical,national,Candy,374,"2019-04-19 00:00:00",1.79,79
22862,15927353,72922,Promiscuous,"1 adult with kids",19-24,Grocery,national,"Peanut butter/jelly/jams",374,"2019-04-19 00:00:00",1.69,79
22862,824073,72922,Promiscuous,"1 adult with kids",19-24,Grocery,private,"Fluid milk products",374,"2019-04-19 00:00:00",1.2,79
22862,1041592,72922,Promiscuous,"1 adult with kids",19-24,Grocery,national,"Peanut butter/jelly/jams",374,"2019-04-19 00:00:00",2.99,79
22862,981760,72922,Promiscuous,"1 adult with kids",19-24,Grocery,private,Eggs,374,"2019-04-19 00:00:00",1.19,79
22862,914190,72922,Promiscuous,"1 adult with kids",19-24,Grocery,national,Cheese,374,"2019-04-19 00:00:00",1,79
22862,1096114,72922,Promiscuous,"1 adult with kids",19-24,Pharmaceutical,national,"Feminine hygiene",374,"2019-04-19 00:00:00",5.79,79
22862,925514,72922,Promiscuous,"1 adult with kids",19-24,Pharmaceutical,national,Candy,374,"2019-04-19 00:00:00",0.6,79
22862,13115664,72922,Promiscuous,"1 adult with kids",19-24,Grocery,national,"Frozen meat",374,"2019-04-19 00:00:00",2.5,79
22862,1055504,72922,Promiscuous,"1 adult with kids",19-24,Produce,national,Apples,374,"2019-04-19 00:00:00",1.3,79
22862,819978,72922,Promiscuous,"1 adult with kids",19-24,Deli,national,Cheese,374,"2019-04-19 00:00:00",4.19,79
22862,1047486,72922,Promiscuous,"1 adult with kids",19-24,Meat,national,"Lunch meat",374,"2019-04-19 00:00:00",1,79
22862,14025154,72922,Promiscuous,"1 adult with kids",19-24,Produce,private,Popcorn,374,"2019-04-19 00:00:00",1,79
22862,900626,72922,Promiscuous,"1 adult with kids",19-24,Cosmetics,national,"Makeup and treatment",374,"2019-04-19 00:00:00",1.25,79
22862,917816,72922,Promiscuous,"1 adult with kids",19-24,Meat,national,Beef,374,"2019-04-19 00:00:00",4.91,79
22862,957928,72922,Promiscuous,"1 adult with kids",19-24,Produce,national,Citrus,374,"2019-04-19 00:00:00",2.37,79
22862,10311511,72922,Promiscuous,"1 adult with kids",19-24,Pharmaceutical,national,"Hair care accessories",374,"2019-04-19 00:00:00",2.99,79
22862,1034189,72922,Promiscuous,"1 adult with kids",19-24,Pharmaceutical,national,Candy,374,"2019-04-19 00:00:00",1.79,79
22862,5565352,72922,Promiscuous,"1 adult with kids",19-24,Pharmaceutical,national,"Automotive products",374,"2019-04-19 00:00:00",1.99,79
22862,15924983,72922,Promiscuous,"1 adult with kids",19-24,Seafood,national,Seafood-fresh,374,"2019-04-19 00:00:00",5.09,79
22862,13154310,72922,Promiscuous,"1 adult with kids",19-24,Pastry,private,"Breakfast sweets",374,"2019-04-19 00:00:00",3.59,79
22863,996891,70165,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Dog foods",374,"2017-03-19 00:00:00",6.99,0
22863,13095350,70165,Promiscuous,"2 adults with kids",45-54,Nutrition,national,Refrigerated,374,"2017-03-19 00:00:00",3.49,0
22863,1031833,70165,Promiscuous,"2 adults with kids",45-54,Grocery,private,Fruit,374,"2017-03-19 00:00:00",1.55,0
22863,6034964,70165,Promiscuous,"2 adults with kids",45-54,Produce,private,Salad,374,"2017-03-19 00:00:00",1.99,0
22863,933364,70165,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Dinner mixes",374,"2017-03-19 00:00:00",4,0
22863,885686,70165,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Baking mixes",374,"2017-03-19 00:00:00",2.79,0
22863,13095580,70165,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Hair care products",374,"2017-03-19 00:00:00",1.99,0
22863,977199,70165,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Frozen pizza",374,"2017-03-19 00:00:00",4.5,0
22863,932106,70165,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Dry mix desserts",374,"2017-03-19 00:00:00",0.5,0
22863,999639,70165,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Frozen pizza",374,"2017-03-19 00:00:00",2,0
22863,1054424,70165,Promiscuous,"2 adults with kids",45-54,Grocery,private,Cereal,374,"2017-03-19 00:00:00",1.65,0
22863,12301109,70165,Promiscuous,"2 adults with kids",45-54,Meat,national,Beef,374,"2017-03-19 00:00:00",2.91,0
22863,10355983,70165,Promiscuous,"2 adults with kids",45-54,Nutrition,national,Fitness/diet,374,"2017-03-19 00:00:00",1,0
22863,16053242,70165,Promiscuous,"2 adults with kids",45-54,Seafood,national,Seafood-fresh,374,"2017-03-19 00:00:00",10.29,0
22863,860776,70165,Promiscuous,"2 adults with kids",45-54,Produce,national,"Vegetables - all others",374,"2017-03-19 00:00:00",0.79,0
22863,870515,70165,Promiscuous,"2 adults with kids",45-54,Produce,national,Onions,374,"2017-03-19 00:00:00",0.7,0
22863,1051323,70165,Promiscuous,"2 adults with kids",45-54,Meat,private,Beef,374,"2017-03-19 00:00:00",7.47,0
22863,16053242,70165,Promiscuous,"2 adults with kids",45-54,Seafood,national,Seafood-fresh,374,"2017-03-19 00:00:00",10.29,0
22863,1082185,70165,Promiscuous,"2 adults with kids",45-54,Produce,national,"Tropical fruit",374,"2017-03-19 00:00:00",1.22,0
22863,1061208,70165,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Oral hygiene products",374,"2017-03-19 00:00:00",2.49,0
22863,1002739,70165,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Electrical suppplies",374,"2017-03-19 00:00:00",1,0
22863,1095425,70165,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,Apparel,374,"2017-03-19 00:00:00",3.99,0
22863,13672073,70165,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,Candy,374,"2017-03-19 00:00:00",1,0
22863,922715,70165,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Oral hygiene products",374,"2017-03-19 00:00:00",5.99,0
